"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.53500000000E+009, -3.85633265215E-001, +0.00000000000E+000
+1.54000000000E+009, -3.88041872887E-001, +0.00000000000E+000
+1.54500000000E+009, -3.91473891626E-001, +0.00000000000E+000
+1.55000000000E+009, -3.89807636586E-001, +0.00000000000E+000
+1.55500000000E+009, -3.93526220962E-001, +0.00000000000E+000
+1.56000000000E+009, -3.96085594168E-001, +0.00000000000E+000
+1.56500000000E+009, -3.93966006908E-001, +0.00000000000E+000
+1.57000000000E+009, -3.97892207198E-001, +0.00000000000E+000
+1.57500000000E+009, -4.02855300994E-001, +0.00000000000E+000
+1.58000000000E+009, -4.03870832808E-001, +0.00000000000E+000
+1.58500000000E+009, -4.08438704881E-001, +0.00000000000E+000
+1.59000000000E+009, -4.10449987180E-001, +0.00000000000E+000
+1.59500000000E+009, -4.13290865782E-001, +0.00000000000E+000
+1.60000000000E+009, -4.16443874596E-001, +0.00000000000E+000
+1.60500000000E+009, -4.22526266262E-001, +0.00000000000E+000
+1.61000000000E+009, -4.27049090065E-001, +0.00000000000E+000
+1.61500000000E+009, -4.30102722192E-001, +0.00000000000E+000
+1.62000000000E+009, -4.33930446106E-001, +0.00000000000E+000
+1.62500000000E+009, -4.37582424001E-001, +0.00000000000E+000
+1.63000000000E+009, -4.42334296003E-001, +0.00000000000E+000
+1.63500000000E+009, -4.48612885229E-001, +0.00000000000E+000
+1.64000000000E+009, -4.53744815329E-001, +0.00000000000E+000
+1.64500000000E+009, -4.61656916964E-001, +0.00000000000E+000
+1.65000000000E+009, -4.60202030514E-001, +0.00000000000E+000
+1.65500000000E+009, -4.69829895831E-001, +0.00000000000E+000
+1.66000000000E+009, -4.75852916609E-001, +0.00000000000E+000
+1.66500000000E+009, -4.80171470757E-001, +0.00000000000E+000
+1.67000000000E+009, -4.83778590303E-001, +0.00000000000E+000
+1.67500000000E+009, -4.88857755392E-001, +0.00000000000E+000
+1.68000000000E+009, -4.97191333684E-001, +0.00000000000E+000
+1.68500000000E+009, -5.03988461675E-001, +0.00000000000E+000
+1.69000000000E+009, -5.04602952757E-001, +0.00000000000E+000
+1.69500000000E+009, -5.13514269511E-001, +0.00000000000E+000
+1.70000000000E+009, -5.22728451358E-001, +0.00000000000E+000
+1.70500000000E+009, -5.28161035487E-001, +0.00000000000E+000
+1.71000000000E+009, -5.30635650940E-001, +0.00000000000E+000
+1.71500000000E+009, -5.39501808548E-001, +0.00000000000E+000
+1.72000000000E+009, -5.47855925212E-001, +0.00000000000E+000
+1.72500000000E+009, -5.57981511976E-001, +0.00000000000E+000
+1.73000000000E+009, -5.62850197277E-001, +0.00000000000E+000
+1.73500000000E+009, -5.68213133223E-001, +0.00000000000E+000
+1.74000000000E+009, -5.78809249616E-001, +0.00000000000E+000
+1.74500000000E+009, -5.85355996116E-001, +0.00000000000E+000
+1.75000000000E+009, -5.91054270922E-001, +0.00000000000E+000
+1.75500000000E+009, -5.98355484513E-001, +0.00000000000E+000
+1.76000000000E+009, -6.07448420101E-001, +0.00000000000E+000
+1.76500000000E+009, -6.14072256783E-001, +0.00000000000E+000
+1.77000000000E+009, -6.20090533769E-001, +0.00000000000E+000
+1.77500000000E+009, -6.27747067452E-001, +0.00000000000E+000
+1.78000000000E+009, -6.33669716411E-001, +0.00000000000E+000
+1.78500000000E+009, -6.39403170925E-001, +0.00000000000E+000
+1.79000000000E+009, -6.50249199172E-001, +0.00000000000E+000
+1.79500000000E+009, -6.57984829698E-001, +0.00000000000E+000
+1.80000000000E+009, -6.64720413342E-001, +0.00000000000E+000
+1.80500000000E+009, -6.73117121451E-001, +0.00000000000E+000
+1.81000000000E+009, -6.77141256866E-001, +0.00000000000E+000
+1.81500000000E+009, -6.79346908516E-001, +0.00000000000E+000
+1.82000000000E+009, -6.96525752257E-001, +0.00000000000E+000
+1.82500000000E+009, -6.97070878034E-001, +0.00000000000E+000
+1.83000000000E+009, -7.10430812884E-001, +0.00000000000E+000
+1.83500000000E+009, -7.15525952208E-001, +0.00000000000E+000
+1.84000000000E+009, -7.21057143266E-001, +0.00000000000E+000
+1.84500000000E+009, -7.27581025619E-001, +0.00000000000E+000
+1.85000000000E+009, -7.35403012472E-001, +0.00000000000E+000
+1.85500000000E+009, -7.39515370175E-001, +0.00000000000E+000
+1.86000000000E+009, -7.46278846028E-001, +0.00000000000E+000
+1.86500000000E+009, -7.50845786526E-001, +0.00000000000E+000
+1.87000000000E+009, -7.57541023544E-001, +0.00000000000E+000
+1.87500000000E+009, -7.67338379758E-001, +0.00000000000E+000
+1.88000000000E+009, -7.69312581053E-001, +0.00000000000E+000
+1.88500000000E+009, -7.69001439218E-001, +0.00000000000E+000
+1.89000000000E+009, -7.73832511638E-001, +0.00000000000E+000
+1.89500000000E+009, -7.76641317402E-001, +0.00000000000E+000
+1.90000000000E+009, -7.82468680150E-001, +0.00000000000E+000
+1.90500000000E+009, -7.86032779230E-001, +0.00000000000E+000
+1.91000000000E+009, -7.89401226663E-001, +0.00000000000E+000
+1.91500000000E+009, -7.96851174502E-001, +0.00000000000E+000
+1.92000000000E+009, -7.94691695884E-001, +0.00000000000E+000
+1.92500000000E+009, -8.01885511309E-001, +0.00000000000E+000
+1.93000000000E+009, -8.04132864325E-001, +0.00000000000E+000
+1.93500000000E+009, -8.05780516370E-001, +0.00000000000E+000
+1.94000000000E+009, -8.08999111575E-001, +0.00000000000E+000
+1.94500000000E+009, -8.16435213448E-001, +0.00000000000E+000
+1.95000000000E+009, -8.17228297958E-001, +0.00000000000E+000
+1.95500000000E+009, -8.17521326108E-001, +0.00000000000E+000
+1.96000000000E+009, -8.18887857106E-001, +0.00000000000E+000
+1.96500000000E+009, -8.23516746906E-001, +0.00000000000E+000
+1.97000000000E+009, -8.29307606482E-001, +0.00000000000E+000
+1.97500000000E+009, -8.28589546102E-001, +0.00000000000E+000
+1.98000000000E+009, -8.30712513849E-001, +0.00000000000E+000
+1.98500000000E+009, -8.36522206725E-001, +0.00000000000E+000
+1.99000000000E+009, -8.35163519815E-001, +0.00000000000E+000
+1.99500000000E+009, -8.37027446948E-001, +0.00000000000E+000
+2.00000000000E+009, -8.45913496697E-001, +0.00000000000E+000
+2.00500000000E+009, -8.51985236936E-001, +0.00000000000E+000
+2.01000000000E+009, -8.50614506036E-001, +0.00000000000E+000
+2.01500000000E+009, -8.53483147981E-001, +0.00000000000E+000
+2.02000000000E+009, -8.59754952880E-001, +0.00000000000E+000
+2.02500000000E+009, -8.65319922538E-001, +0.00000000000E+000
+2.03000000000E+009, -8.61193687525E-001, +0.00000000000E+000
+2.03500000000E+009, -8.65038129297E-001, +0.00000000000E+000
+2.04000000000E+009, -8.59914519373E-001, +0.00000000000E+000
+2.04500000000E+009, -8.64939295399E-001, +0.00000000000E+000
+2.05000000000E+009, -8.74187659328E-001, +0.00000000000E+000
+2.05500000000E+009, -8.70456611438E-001, +0.00000000000E+000
+2.06000000000E+009, -8.71329978203E-001, +0.00000000000E+000
+2.06500000000E+009, -8.74101709108E-001, +0.00000000000E+000
+2.07000000000E+009, -8.74126952608E-001, +0.00000000000E+000
+2.07500000000E+009, -8.72807463851E-001, +0.00000000000E+000
+2.08000000000E+009, -8.70857305556E-001, +0.00000000000E+000
+2.08500000000E+009, -8.68030927896E-001, +0.00000000000E+000
+2.09000000000E+009, -8.67970765896E-001, +0.00000000000E+000
+2.09500000000E+009, -8.71385669987E-001, +0.00000000000E+000
+2.10000000000E+009, -8.71761948887E-001, +0.00000000000E+000
+2.10500000000E+009, -8.71160903607E-001, +0.00000000000E+000
+2.11000000000E+009, -8.70764359549E-001, +0.00000000000E+000
+2.11500000000E+009, -8.67214406213E-001, +0.00000000000E+000
+2.12000000000E+009, -8.72784139426E-001, +0.00000000000E+000
+2.12500000000E+009, -8.70852108367E-001, +0.00000000000E+000
+2.13000000000E+009, -8.68405031120E-001, +0.00000000000E+000
+2.13500000000E+009, -8.66639129870E-001, +0.00000000000E+000
+2.14000000000E+009, -8.72194070244E-001, +0.00000000000E+000
+2.14500000000E+009, -8.67084470583E-001, +0.00000000000E+000
+2.15000000000E+009, -8.64867886283E-001, +0.00000000000E+000
+2.15500000000E+009, -8.69039469750E-001, +0.00000000000E+000
+2.16000000000E+009, -8.65543625124E-001, +0.00000000000E+000
+2.16500000000E+009, -8.62515973922E-001, +0.00000000000E+000
+2.17000000000E+009, -8.58170149124E-001, +0.00000000000E+000
+2.17500000000E+009, -8.58321756153E-001, +0.00000000000E+000
+2.18000000000E+009, -8.54637320800E-001, +0.00000000000E+000
+2.18500000000E+009, -8.50776941935E-001, +0.00000000000E+000
+2.19000000000E+009, -8.54387505922E-001, +0.00000000000E+000
+2.19500000000E+009, -8.53539115668E-001, +0.00000000000E+000
+2.20000000000E+009, -8.51066884780E-001, +0.00000000000E+000
+2.20500000000E+009, -8.51499509466E-001, +0.00000000000E+000
+2.21000000000E+009, -8.50203209291E-001, +0.00000000000E+000
+2.21500000000E+009, -8.45807050993E-001, +0.00000000000E+000
+2.22000000000E+009, -8.46376015103E-001, +0.00000000000E+000
+2.22500000000E+009, -8.45851744661E-001, +0.00000000000E+000
+2.23000000000E+009, -8.39528698206E-001, +0.00000000000E+000
+2.23500000000E+009, -8.40375058586E-001, +0.00000000000E+000
+2.24000000000E+009, -8.39345591079E-001, +0.00000000000E+000
+2.24500000000E+009, -8.36061924400E-001, +0.00000000000E+000
+2.25000000000E+009, -8.33088427001E-001, +0.00000000000E+000
+2.25500000000E+009, -8.30611255601E-001, +0.00000000000E+000
+2.26000000000E+009, -8.26726933519E-001, +0.00000000000E+000
+2.26500000000E+009, -8.30298867197E-001, +0.00000000000E+000
+2.27000000000E+009, -8.28045247526E-001, +0.00000000000E+000
+2.27500000000E+009, -8.20478628341E-001, +0.00000000000E+000
+2.28000000000E+009, -8.18781055501E-001, +0.00000000000E+000
+2.28500000000E+009, -8.20079974527E-001, +0.00000000000E+000
+2.29000000000E+009, -8.15313808334E-001, +0.00000000000E+000
+2.29500000000E+009, -8.14732615327E-001, +0.00000000000E+000
+2.30000000000E+009, -8.11534638531E-001, +0.00000000000E+000
+2.30500000000E+009, -8.13847544738E-001, +0.00000000000E+000
+2.31000000000E+009, -8.08467206906E-001, +0.00000000000E+000
+2.31500000000E+009, -8.06997801153E-001, +0.00000000000E+000
+2.32000000000E+009, -8.03100870736E-001, +0.00000000000E+000
+2.32500000000E+009, -8.01397836044E-001, +0.00000000000E+000
+2.33000000000E+009, -7.98526968586E-001, +0.00000000000E+000
+2.33500000000E+009, -7.97137401799E-001, +0.00000000000E+000
+2.34000000000E+009, -7.95724228372E-001, +0.00000000000E+000
+2.34500000000E+009, -7.91966201695E-001, +0.00000000000E+000
+2.35000000000E+009, -7.86166224530E-001, +0.00000000000E+000
+2.35500000000E+009, -7.87641876613E-001, +0.00000000000E+000
+2.36000000000E+009, -7.85923530024E-001, +0.00000000000E+000
+2.36500000000E+009, -7.81752617635E-001, +0.00000000000E+000
+2.37000000000E+009, -7.82317607588E-001, +0.00000000000E+000
+2.37500000000E+009, -7.84159552770E-001, +0.00000000000E+000
+2.38000000000E+009, -7.83180161220E-001, +0.00000000000E+000
+2.38500000000E+009, -7.76667344246E-001, +0.00000000000E+000
+2.39000000000E+009, -7.80049530625E-001, +0.00000000000E+000
+2.39500000000E+009, -7.79156127296E-001, +0.00000000000E+000
+2.40000000000E+009, -7.74893329008E-001, +0.00000000000E+000
+2.40500000000E+009, -7.79240673762E-001, +0.00000000000E+000
+2.41000000000E+009, -7.78166452866E-001, +0.00000000000E+000
+2.41500000000E+009, -7.79605365591E-001, +0.00000000000E+000
+2.42000000000E+009, -7.81007182359E-001, +0.00000000000E+000
+2.42500000000E+009, -7.79110037272E-001, +0.00000000000E+000
+2.43000000000E+009, -7.83401126810E-001, +0.00000000000E+000
+2.43500000000E+009, -7.87825360068E-001, +0.00000000000E+000
+2.44000000000E+009, -7.85123737374E-001, +0.00000000000E+000
+2.44500000000E+009, -7.91039706006E-001, +0.00000000000E+000
+2.45000000000E+009, -7.93651987051E-001, +0.00000000000E+000
+2.45500000000E+009, -7.89360758246E-001, +0.00000000000E+000
+2.46000000000E+009, -7.97062903459E-001, +0.00000000000E+000
+2.46500000000E+009, -8.00498030123E-001, +0.00000000000E+000
+2.47000000000E+009, -8.03936944596E-001, +0.00000000000E+000
+2.47500000000E+009, -8.11318259426E-001, +0.00000000000E+000
+2.48000000000E+009, -8.13590003355E-001, +0.00000000000E+000
+2.48500000000E+009, -8.21947306473E-001, +0.00000000000E+000
+2.49000000000E+009, -8.28061038478E-001, +0.00000000000E+000
+2.49500000000E+009, -8.28153533378E-001, +0.00000000000E+000
+2.50000000000E+009, -8.38309622972E-001, +0.00000000000E+000
+2.50500000000E+009, -8.45959844124E-001, +0.00000000000E+000
+2.51000000000E+009, -8.51270422618E-001, +0.00000000000E+000
+2.51500000000E+009, -8.58675425733E-001, +0.00000000000E+000
+2.52000000000E+009, -8.62913579639E-001, +0.00000000000E+000
+2.52500000000E+009, -8.72328174802E-001, +0.00000000000E+000
+2.53000000000E+009, -8.74460473047E-001, +0.00000000000E+000
+2.53500000000E+009, -8.92105412318E-001, +0.00000000000E+000
+2.54000000000E+009, -8.95761581273E-001, +0.00000000000E+000
+2.54500000000E+009, -9.05667646329E-001, +0.00000000000E+000
+2.55000000000E+009, -9.16989517951E-001, +0.00000000000E+000
+2.55500000000E+009, -9.26757412888E-001, +0.00000000000E+000
+2.56000000000E+009, -9.32930273239E-001, +0.00000000000E+000
+2.56500000000E+009, -9.39480098395E-001, +0.00000000000E+000
+2.57000000000E+009, -9.47944838338E-001, +0.00000000000E+000
+2.57500000000E+009, -9.56405827529E-001, +0.00000000000E+000
+2.58000000000E+009, -9.66447485621E-001, +0.00000000000E+000
+2.58500000000E+009, -9.68113954817E-001, +0.00000000000E+000
+2.59000000000E+009, -9.79707583085E-001, +0.00000000000E+000
+2.59500000000E+009, -9.87981991642E-001, +0.00000000000E+000
+2.60000000000E+009, -9.98614835046E-001, +0.00000000000E+000
+2.60500000000E+009, -1.00673016241E+000, +0.00000000000E+000
+2.61000000000E+009, -1.01834746025E+000, +0.00000000000E+000
+2.61500000000E+009, -1.03154502859E+000, +0.00000000000E+000
+2.62000000000E+009, -1.04209899664E+000, +0.00000000000E+000
+2.62500000000E+009, -1.05357349869E+000, +0.00000000000E+000
+2.63000000000E+009, -1.06291552158E+000, +0.00000000000E+000
+2.63500000000E+009, -1.07448414760E+000, +0.00000000000E+000
+2.64000000000E+009, -1.08851797906E+000, +0.00000000000E+000
+2.64500000000E+009, -1.10472595793E+000, +0.00000000000E+000
+2.65000000000E+009, -1.11539028419E+000, +0.00000000000E+000
+2.65500000000E+009, -1.13325169803E+000, +0.00000000000E+000
+2.66000000000E+009, -1.14984228020E+000, +0.00000000000E+000
+2.66500000000E+009, -1.16705912887E+000, +0.00000000000E+000
+2.67000000000E+009, -1.18740339476E+000, +0.00000000000E+000
+2.67500000000E+009, -1.20391574371E+000, +0.00000000000E+000
+2.68000000000E+009, -1.22383001285E+000, +0.00000000000E+000
+2.68500000000E+009, -1.24605414097E+000, +0.00000000000E+000
+2.69000000000E+009, -1.26250207093E+000, +0.00000000000E+000
+2.69500000000E+009, -1.28677136264E+000, +0.00000000000E+000
+2.70000000000E+009, -1.31301370693E+000, +0.00000000000E+000
+2.70500000000E+009, -1.33492521844E+000, +0.00000000000E+000
+2.71000000000E+009, -1.35707013505E+000, +0.00000000000E+000
+2.71500000000E+009, -1.37992016947E+000, +0.00000000000E+000
+2.72000000000E+009, -1.40682302911E+000, +0.00000000000E+000
+2.72500000000E+009, -1.43391856392E+000, +0.00000000000E+000
+2.73000000000E+009, -1.46258646456E+000, +0.00000000000E+000
+2.73500000000E+009, -1.48675108645E+000, +0.00000000000E+000
+2.74000000000E+009, -1.51706064757E+000, +0.00000000000E+000
+2.74500000000E+009, -1.54431457347E+000, +0.00000000000E+000
+2.75000000000E+009, -1.57915352471E+000, +0.00000000000E+000
+2.75500000000E+009, -1.60942707439E+000, +0.00000000000E+000
+2.76000000000E+009, -1.64077558402E+000, +0.00000000000E+000
+2.76500000000E+009, -1.67311644471E+000, +0.00000000000E+000
+2.77000000000E+009, -1.70869265765E+000, +0.00000000000E+000
+2.77500000000E+009, -1.74772135454E+000, +0.00000000000E+000
+2.78000000000E+009, -1.78489832500E+000, +0.00000000000E+000
+2.78500000000E+009, -1.82483878521E+000, +0.00000000000E+000
+2.79000000000E+009, -1.86605327775E+000, +0.00000000000E+000
+2.79500000000E+009, -1.91191782558E+000, +0.00000000000E+000
+2.80000000000E+009, -1.95880449710E+000, +0.00000000000E+000
+2.80500000000E+009, -2.01196115967E+000, +0.00000000000E+000
+2.81000000000E+009, -2.06238810243E+000, +0.00000000000E+000
+2.81500000000E+009, -2.11809225591E+000, +0.00000000000E+000
+2.82000000000E+009, -2.17560864024E+000, +0.00000000000E+000
+2.82500000000E+009, -2.23422392835E+000, +0.00000000000E+000
+2.83000000000E+009, -2.29899712586E+000, +0.00000000000E+000
+2.83500000000E+009, -2.36882045000E+000, +0.00000000000E+000
+2.84000000000E+009, -2.43728811878E+000, +0.00000000000E+000
+2.84500000000E+009, -2.51230868943E+000, +0.00000000000E+000
+2.85000000000E+009, -2.58992536216E+000, +0.00000000000E+000
+2.85500000000E+009, -2.67087233246E+000, +0.00000000000E+000
+2.86000000000E+009, -2.76049720335E+000, +0.00000000000E+000
+2.86500000000E+009, -2.85337617620E+000, +0.00000000000E+000
+2.87000000000E+009, -2.95254732045E+000, +0.00000000000E+000
+2.87500000000E+009, -3.05469947514E+000, +0.00000000000E+000
+2.88000000000E+009, -3.16789895935E+000, +0.00000000000E+000
+2.88500000000E+009, -3.28313399879E+000, +0.00000000000E+000
+2.89000000000E+009, -3.40670659330E+000, +0.00000000000E+000
+2.89500000000E+009, -3.53521394432E+000, +0.00000000000E+000
+2.90000000000E+009, -3.67786024257E+000, +0.00000000000E+000
+2.90500000000E+009, -3.82568464691E+000, +0.00000000000E+000
+2.91000000000E+009, -3.97832261084E+000, +0.00000000000E+000
+2.91500000000E+009, -4.15166707204E+000, +0.00000000000E+000
+2.92000000000E+009, -4.32520185005E+000, +0.00000000000E+000
+2.92500000000E+009, -4.51978591465E+000, +0.00000000000E+000
+2.93000000000E+009, -4.72199089339E+000, +0.00000000000E+000
+2.93500000000E+009, -4.93665978247E+000, +0.00000000000E+000
+2.94000000000E+009, -5.17036920296E+000, +0.00000000000E+000
+2.94500000000E+009, -5.42060022151E+000, +0.00000000000E+000
+2.95000000000E+009, -5.68385116479E+000, +0.00000000000E+000
+2.95500000000E+009, -5.96566332376E+000, +0.00000000000E+000
+2.96000000000E+009, -6.27173491631E+000, +0.00000000000E+000
+2.96500000000E+009, -6.59223573252E+000, +0.00000000000E+000
+2.97000000000E+009, -6.93394963546E+000, +0.00000000000E+000
+2.97500000000E+009, -7.30407780721E+000, +0.00000000000E+000
+2.98000000000E+009, -7.69620869623E+000, +0.00000000000E+000
+2.98500000000E+009, -8.09961906107E+000, +0.00000000000E+000
+2.99000000000E+009, -8.54736812733E+000, +0.00000000000E+000
+2.99500000000E+009, -9.02389059836E+000, +0.00000000000E+000
+3.00000000000E+009, -9.51235348303E+000, +0.00000000000E+000
+3.00500000000E+009, -1.00434847011E+001, +0.00000000000E+000
+3.01000000000E+009, -1.06001412742E+001, +0.00000000000E+000
+3.01500000000E+009, -1.11953713315E+001, +0.00000000000E+000
+3.02000000000E+009, -1.18122747579E+001, +0.00000000000E+000
+3.02500000000E+009, -1.24716882075E+001, +0.00000000000E+000
+3.03000000000E+009, -1.31438342760E+001, +0.00000000000E+000
+3.03500000000E+009, -1.38728034877E+001, +0.00000000000E+000
+3.04000000000E+009, -1.46217230852E+001, +0.00000000000E+000
+3.04500000000E+009, -1.54226037346E+001, +0.00000000000E+000
+3.05000000000E+009, -1.62563347560E+001, +0.00000000000E+000
+3.05500000000E+009, -1.71015363384E+001, +0.00000000000E+000
+3.06000000000E+009, -1.80146644892E+001, +0.00000000000E+000
+3.06500000000E+009, -1.89633898895E+001, +0.00000000000E+000
+3.07000000000E+009, -1.99258809745E+001, +0.00000000000E+000
+3.07500000000E+009, -2.09256727470E+001, +0.00000000000E+000
+3.08000000000E+009, -2.19382246572E+001, +0.00000000000E+000
+3.08500000000E+009, -2.30149315153E+001, +0.00000000000E+000
+3.09000000000E+009, -2.40902591124E+001, +0.00000000000E+000
+3.09500000000E+009, -2.51515781177E+001, +0.00000000000E+000
+3.10000000000E+009, -2.61591695788E+001, +0.00000000000E+000
+3.10500000000E+009, -2.71200793817E+001, +0.00000000000E+000
