"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.58000000000E+009, -2.09166757413E+001, +0.00000000000E+000
+1.58500000000E+009, -2.06605173606E+001, +0.00000000000E+000
+1.59000000000E+009, -2.03888545629E+001, +0.00000000000E+000
+1.59500000000E+009, -2.00987158178E+001, +0.00000000000E+000
+1.60000000000E+009, -1.98466717125E+001, +0.00000000000E+000
+1.60500000000E+009, -1.96530251215E+001, +0.00000000000E+000
+1.61000000000E+009, -1.93619475778E+001, +0.00000000000E+000
+1.61500000000E+009, -1.91853471357E+001, +0.00000000000E+000
+1.62000000000E+009, -1.90012605764E+001, +0.00000000000E+000
+1.62500000000E+009, -1.87665338195E+001, +0.00000000000E+000
+1.63000000000E+009, -1.86332452136E+001, +0.00000000000E+000
+1.63500000000E+009, -1.83952332517E+001, +0.00000000000E+000
+1.64000000000E+009, -1.82397317832E+001, +0.00000000000E+000
+1.64500000000E+009, -1.80427970377E+001, +0.00000000000E+000
+1.65000000000E+009, -1.79171652925E+001, +0.00000000000E+000
+1.65500000000E+009, -1.77165708648E+001, +0.00000000000E+000
+1.66000000000E+009, -1.75879703792E+001, +0.00000000000E+000
+1.66500000000E+009, -1.74748590798E+001, +0.00000000000E+000
+1.67000000000E+009, -1.73034284923E+001, +0.00000000000E+000
+1.67500000000E+009, -1.72051935013E+001, +0.00000000000E+000
+1.68000000000E+009, -1.70235605480E+001, +0.00000000000E+000
+1.68500000000E+009, -1.68810613878E+001, +0.00000000000E+000
+1.69000000000E+009, -1.67830013169E+001, +0.00000000000E+000
+1.69500000000E+009, -1.66672791641E+001, +0.00000000000E+000
+1.70000000000E+009, -1.65223614660E+001, +0.00000000000E+000
+1.70500000000E+009, -1.64432140898E+001, +0.00000000000E+000
+1.71000000000E+009, -1.63602569673E+001, +0.00000000000E+000
+1.71500000000E+009, -1.62251544690E+001, +0.00000000000E+000
+1.72000000000E+009, -1.61560941277E+001, +0.00000000000E+000
+1.72500000000E+009, -1.60580465912E+001, +0.00000000000E+000
+1.73000000000E+009, -1.59864389104E+001, +0.00000000000E+000
+1.73500000000E+009, -1.59340186745E+001, +0.00000000000E+000
+1.74000000000E+009, -1.58211960413E+001, +0.00000000000E+000
+1.74500000000E+009, -1.57561437946E+001, +0.00000000000E+000
+1.75000000000E+009, -1.56719861407E+001, +0.00000000000E+000
+1.75500000000E+009, -1.55903820395E+001, +0.00000000000E+000
+1.76000000000E+009, -1.55240197132E+001, +0.00000000000E+000
+1.76500000000E+009, -1.54936265318E+001, +0.00000000000E+000
+1.77000000000E+009, -1.54509199938E+001, +0.00000000000E+000
+1.77500000000E+009, -1.53557446197E+001, +0.00000000000E+000
+1.78000000000E+009, -1.53194680851E+001, +0.00000000000E+000
+1.78500000000E+009, -1.52565157309E+001, +0.00000000000E+000
+1.79000000000E+009, -1.51829191373E+001, +0.00000000000E+000
+1.79500000000E+009, -1.51503886056E+001, +0.00000000000E+000
+1.80000000000E+009, -1.50930417271E+001, +0.00000000000E+000
+1.80500000000E+009, -1.50545945454E+001, +0.00000000000E+000
+1.81000000000E+009, -1.50118214753E+001, +0.00000000000E+000
+1.81500000000E+009, -1.49948887478E+001, +0.00000000000E+000
+1.82000000000E+009, -1.49464493425E+001, +0.00000000000E+000
+1.82500000000E+009, -1.49317630236E+001, +0.00000000000E+000
+1.83000000000E+009, -1.48986273634E+001, +0.00000000000E+000
+1.83500000000E+009, -1.48769537244E+001, +0.00000000000E+000
+1.84000000000E+009, -1.48589824412E+001, +0.00000000000E+000
+1.84500000000E+009, -1.48280285024E+001, +0.00000000000E+000
+1.85000000000E+009, -1.48436050502E+001, +0.00000000000E+000
+1.85500000000E+009, -1.48080568052E+001, +0.00000000000E+000
+1.86000000000E+009, -1.47795974735E+001, +0.00000000000E+000
+1.86500000000E+009, -1.48159642603E+001, +0.00000000000E+000
+1.87000000000E+009, -1.47824596485E+001, +0.00000000000E+000
+1.87500000000E+009, -1.47453791861E+001, +0.00000000000E+000
+1.88000000000E+009, -1.47479911033E+001, +0.00000000000E+000
+1.88500000000E+009, -1.47786793080E+001, +0.00000000000E+000
+1.89000000000E+009, -1.47474605501E+001, +0.00000000000E+000
+1.89500000000E+009, -1.47701440085E+001, +0.00000000000E+000
+1.90000000000E+009, -1.47322749811E+001, +0.00000000000E+000
+1.90500000000E+009, -1.47497063107E+001, +0.00000000000E+000
+1.91000000000E+009, -1.47524251389E+001, +0.00000000000E+000
+1.91500000000E+009, -1.47402386384E+001, +0.00000000000E+000
+1.92000000000E+009, -1.47566847457E+001, +0.00000000000E+000
+1.92500000000E+009, -1.47771583871E+001, +0.00000000000E+000
+1.93000000000E+009, -1.47989539246E+001, +0.00000000000E+000
+1.93500000000E+009, -1.48157539884E+001, +0.00000000000E+000
+1.94000000000E+009, -1.48512265414E+001, +0.00000000000E+000
+1.94500000000E+009, -1.48496153511E+001, +0.00000000000E+000
+1.95000000000E+009, -1.48913375013E+001, +0.00000000000E+000
+1.95500000000E+009, -1.49252946647E+001, +0.00000000000E+000
+1.96000000000E+009, -1.49713149094E+001, +0.00000000000E+000
+1.96500000000E+009, -1.49824760933E+001, +0.00000000000E+000
+1.97000000000E+009, -1.50105108568E+001, +0.00000000000E+000
+1.97500000000E+009, -1.50807226521E+001, +0.00000000000E+000
+1.98000000000E+009, -1.51469592151E+001, +0.00000000000E+000
+1.98500000000E+009, -1.51422474865E+001, +0.00000000000E+000
+1.99000000000E+009, -1.52363967098E+001, +0.00000000000E+000
+1.99500000000E+009, -1.52786886967E+001, +0.00000000000E+000
+2.00000000000E+009, -1.53128552369E+001, +0.00000000000E+000
+2.00500000000E+009, -1.53838457018E+001, +0.00000000000E+000
+2.01000000000E+009, -1.54537713140E+001, +0.00000000000E+000
+2.01500000000E+009, -1.55282522455E+001, +0.00000000000E+000
+2.02000000000E+009, -1.55698729846E+001, +0.00000000000E+000
+2.02500000000E+009, -1.56243885155E+001, +0.00000000000E+000
+2.03000000000E+009, -1.57279459304E+001, +0.00000000000E+000
+2.03500000000E+009, -1.57876020907E+001, +0.00000000000E+000
+2.04000000000E+009, -1.59152401127E+001, +0.00000000000E+000
+2.04500000000E+009, -1.59540071977E+001, +0.00000000000E+000
+2.05000000000E+009, -1.60107946367E+001, +0.00000000000E+000
+2.05500000000E+009, -1.61185337349E+001, +0.00000000000E+000
+2.06000000000E+009, -1.62246197925E+001, +0.00000000000E+000
+2.06500000000E+009, -1.62792504024E+001, +0.00000000000E+000
+2.07000000000E+009, -1.63773463175E+001, +0.00000000000E+000
+2.07500000000E+009, -1.64921947554E+001, +0.00000000000E+000
+2.08000000000E+009, -1.65966181529E+001, +0.00000000000E+000
+2.08500000000E+009, -1.67048997642E+001, +0.00000000000E+000
+2.09000000000E+009, -1.68057601457E+001, +0.00000000000E+000
+2.09500000000E+009, -1.69239552863E+001, +0.00000000000E+000
+2.10000000000E+009, -1.70334854768E+001, +0.00000000000E+000
+2.10500000000E+009, -1.71860543342E+001, +0.00000000000E+000
+2.11000000000E+009, -1.72902327204E+001, +0.00000000000E+000
+2.11500000000E+009, -1.74425579892E+001, +0.00000000000E+000
+2.12000000000E+009, -1.75282781826E+001, +0.00000000000E+000
+2.12500000000E+009, -1.76738529785E+001, +0.00000000000E+000
+2.13000000000E+009, -1.78633301079E+001, +0.00000000000E+000
+2.13500000000E+009, -1.80301592575E+001, +0.00000000000E+000
+2.14000000000E+009, -1.81354341036E+001, +0.00000000000E+000
+2.14500000000E+009, -1.83041493802E+001, +0.00000000000E+000
+2.15000000000E+009, -1.84928441058E+001, +0.00000000000E+000
+2.15500000000E+009, -1.86351512263E+001, +0.00000000000E+000
+2.16000000000E+009, -1.88171544406E+001, +0.00000000000E+000
+2.16500000000E+009, -1.90064104290E+001, +0.00000000000E+000
+2.17000000000E+009, -1.92325105089E+001, +0.00000000000E+000
+2.17500000000E+009, -1.94321642741E+001, +0.00000000000E+000
+2.18000000000E+009, -1.96483528836E+001, +0.00000000000E+000
+2.18500000000E+009, -1.98912401731E+001, +0.00000000000E+000
+2.19000000000E+009, -2.00499539960E+001, +0.00000000000E+000
+2.19500000000E+009, -2.03098566148E+001, +0.00000000000E+000
+2.20000000000E+009, -2.05664304935E+001, +0.00000000000E+000
+2.20500000000E+009, -2.08276510858E+001, +0.00000000000E+000
+2.21000000000E+009, -2.10455889610E+001, +0.00000000000E+000
+2.21500000000E+009, -2.13643691652E+001, +0.00000000000E+000
+2.22000000000E+009, -2.15892171315E+001, +0.00000000000E+000
+2.22500000000E+009, -2.18884842299E+001, +0.00000000000E+000
+2.23000000000E+009, -2.22909453229E+001, +0.00000000000E+000
+2.23500000000E+009, -2.25641715712E+001, +0.00000000000E+000
+2.24000000000E+009, -2.27872231237E+001, +0.00000000000E+000
+2.24500000000E+009, -2.31684569813E+001, +0.00000000000E+000
+2.25000000000E+009, -2.35887658283E+001, +0.00000000000E+000
+2.25500000000E+009, -2.38897732184E+001, +0.00000000000E+000
+2.26000000000E+009, -2.42982105716E+001, +0.00000000000E+000
+2.26500000000E+009, -2.45975317362E+001, +0.00000000000E+000
+2.27000000000E+009, -2.49609333050E+001, +0.00000000000E+000
+2.27500000000E+009, -2.54972131221E+001, +0.00000000000E+000
+2.28000000000E+009, -2.59681503147E+001, +0.00000000000E+000
+2.28500000000E+009, -2.63519457001E+001, +0.00000000000E+000
+2.29000000000E+009, -2.68507220003E+001, +0.00000000000E+000
+2.29500000000E+009, -2.72392360067E+001, +0.00000000000E+000
+2.30000000000E+009, -2.79078615722E+001, +0.00000000000E+000
+2.30500000000E+009, -2.81979705695E+001, +0.00000000000E+000
+2.31000000000E+009, -2.87466567093E+001, +0.00000000000E+000
+2.31500000000E+009, -2.90456106431E+001, +0.00000000000E+000
+2.32000000000E+009, -2.96456797624E+001, +0.00000000000E+000
+2.32500000000E+009, -2.99703569005E+001, +0.00000000000E+000
+2.33000000000E+009, -3.03053500261E+001, +0.00000000000E+000
+2.33500000000E+009, -3.03110207166E+001, +0.00000000000E+000
+2.34000000000E+009, -3.07339794331E+001, +0.00000000000E+000
+2.34500000000E+009, -3.05854449749E+001, +0.00000000000E+000
+2.35000000000E+009, -3.03099445327E+001, +0.00000000000E+000
+2.35500000000E+009, -3.00513552094E+001, +0.00000000000E+000
+2.36000000000E+009, -2.95482857446E+001, +0.00000000000E+000
+2.36500000000E+009, -2.92229266197E+001, +0.00000000000E+000
+2.37000000000E+009, -2.87829761518E+001, +0.00000000000E+000
+2.37500000000E+009, -2.82813633643E+001, +0.00000000000E+000
+2.38000000000E+009, -2.77941252894E+001, +0.00000000000E+000
+2.38500000000E+009, -2.72567304966E+001, +0.00000000000E+000
+2.39000000000E+009, -2.68428391178E+001, +0.00000000000E+000
+2.39500000000E+009, -2.62338419006E+001, +0.00000000000E+000
+2.40000000000E+009, -2.57692201660E+001, +0.00000000000E+000
+2.40500000000E+009, -2.51920794480E+001, +0.00000000000E+000
+2.41000000000E+009, -2.47672885169E+001, +0.00000000000E+000
+2.41500000000E+009, -2.42844017232E+001, +0.00000000000E+000
+2.42000000000E+009, -2.39047139042E+001, +0.00000000000E+000
+2.42500000000E+009, -2.34888467267E+001, +0.00000000000E+000
+2.43000000000E+009, -2.30236497246E+001, +0.00000000000E+000
+2.43500000000E+009, -2.26182162102E+001, +0.00000000000E+000
+2.44000000000E+009, -2.22862302875E+001, +0.00000000000E+000
+2.44500000000E+009, -2.19236010475E+001, +0.00000000000E+000
+2.45000000000E+009, -2.15904148677E+001, +0.00000000000E+000
+2.45500000000E+009, -2.11930605760E+001, +0.00000000000E+000
+2.46000000000E+009, -2.09637585780E+001, +0.00000000000E+000
+2.46500000000E+009, -2.06047867851E+001, +0.00000000000E+000
+2.47000000000E+009, -2.03625097710E+001, +0.00000000000E+000
+2.47500000000E+009, -2.00222313147E+001, +0.00000000000E+000
+2.48000000000E+009, -1.97295671350E+001, +0.00000000000E+000
+2.48500000000E+009, -1.95602693604E+001, +0.00000000000E+000
+2.49000000000E+009, -1.92542243001E+001, +0.00000000000E+000
+2.49500000000E+009, -1.89289134043E+001, +0.00000000000E+000
+2.50000000000E+009, -1.87479241598E+001, +0.00000000000E+000
+2.50500000000E+009, -1.85085427936E+001, +0.00000000000E+000
+2.51000000000E+009, -1.82944818113E+001, +0.00000000000E+000
+2.51500000000E+009, -1.81316417664E+001, +0.00000000000E+000
+2.52000000000E+009, -1.78291940848E+001, +0.00000000000E+000
+2.52500000000E+009, -1.76763539471E+001, +0.00000000000E+000
+2.53000000000E+009, -1.74024460863E+001, +0.00000000000E+000
+2.53500000000E+009, -1.73176813921E+001, +0.00000000000E+000
+2.54000000000E+009, -1.70877468795E+001, +0.00000000000E+000
+2.54500000000E+009, -1.69217936501E+001, +0.00000000000E+000
+2.55000000000E+009, -1.67439305235E+001, +0.00000000000E+000
+2.55500000000E+009, -1.66056958927E+001, +0.00000000000E+000
+2.56000000000E+009, -1.64094481387E+001, +0.00000000000E+000
+2.56500000000E+009, -1.62685505926E+001, +0.00000000000E+000
+2.57000000000E+009, -1.60981919837E+001, +0.00000000000E+000
+2.57500000000E+009, -1.59388287835E+001, +0.00000000000E+000
+2.58000000000E+009, -1.58039788681E+001, +0.00000000000E+000
+2.58500000000E+009, -1.56498668591E+001, +0.00000000000E+000
+2.59000000000E+009, -1.54753041428E+001, +0.00000000000E+000
+2.59500000000E+009, -1.53694259400E+001, +0.00000000000E+000
+2.60000000000E+009, -1.52661476622E+001, +0.00000000000E+000
+2.60500000000E+009, -1.51050548102E+001, +0.00000000000E+000
+2.61000000000E+009, -1.50058392345E+001, +0.00000000000E+000
+2.61500000000E+009, -1.48979502296E+001, +0.00000000000E+000
+2.62000000000E+009, -1.47734635083E+001, +0.00000000000E+000
+2.62500000000E+009, -1.46772277543E+001, +0.00000000000E+000
+2.63000000000E+009, -1.45254636309E+001, +0.00000000000E+000
+2.63500000000E+009, -1.44509837156E+001, +0.00000000000E+000
+2.64000000000E+009, -1.43545750563E+001, +0.00000000000E+000
+2.64500000000E+009, -1.42672885037E+001, +0.00000000000E+000
+2.65000000000E+009, -1.41539430362E+001, +0.00000000000E+000
+2.65500000000E+009, -1.40333867392E+001, +0.00000000000E+000
+2.66000000000E+009, -1.39705752566E+001, +0.00000000000E+000
+2.66500000000E+009, -1.38860433922E+001, +0.00000000000E+000
+2.67000000000E+009, -1.38111497816E+001, +0.00000000000E+000
+2.67500000000E+009, -1.36968390236E+001, +0.00000000000E+000
+2.68000000000E+009, -1.36441030288E+001, +0.00000000000E+000
+2.68500000000E+009, -1.35641333469E+001, +0.00000000000E+000
+2.69000000000E+009, -1.34994526060E+001, +0.00000000000E+000
+2.69500000000E+009, -1.34020622719E+001, +0.00000000000E+000
+2.70000000000E+009, -1.33425915421E+001, +0.00000000000E+000
+2.70500000000E+009, -1.32644520782E+001, +0.00000000000E+000
+2.71000000000E+009, -1.31921845601E+001, +0.00000000000E+000
+2.71500000000E+009, -1.31001549247E+001, +0.00000000000E+000
+2.72000000000E+009, -1.30564903901E+001, +0.00000000000E+000
+2.72500000000E+009, -1.30019496354E+001, +0.00000000000E+000
+2.73000000000E+009, -1.29425436588E+001, +0.00000000000E+000
+2.73500000000E+009, -1.28467870013E+001, +0.00000000000E+000
+2.74000000000E+009, -1.27931115218E+001, +0.00000000000E+000
+2.74500000000E+009, -1.27294942424E+001, +0.00000000000E+000
+2.75000000000E+009, -1.26843183038E+001, +0.00000000000E+000
+2.75500000000E+009, -1.26342016487E+001, +0.00000000000E+000
+2.76000000000E+009, -1.25716347572E+001, +0.00000000000E+000
+2.76500000000E+009, -1.25292934857E+001, +0.00000000000E+000
+2.77000000000E+009, -1.24989616620E+001, +0.00000000000E+000
+2.77500000000E+009, -1.24214050846E+001, +0.00000000000E+000
+2.78000000000E+009, -1.23757338118E+001, +0.00000000000E+000
+2.78500000000E+009, -1.23279607857E+001, +0.00000000000E+000
+2.79000000000E+009, -1.22679044115E+001, +0.00000000000E+000
+2.79500000000E+009, -1.22169387552E+001, +0.00000000000E+000
+2.80000000000E+009, -1.21520420527E+001, +0.00000000000E+000
+2.80500000000E+009, -1.20891060187E+001, +0.00000000000E+000
+2.81000000000E+009, -1.20675530661E+001, +0.00000000000E+000
+2.81500000000E+009, -1.19882116673E+001, +0.00000000000E+000
+2.82000000000E+009, -1.19377265050E+001, +0.00000000000E+000
+2.82500000000E+009, -1.18754373558E+001, +0.00000000000E+000
+2.83000000000E+009, -1.18170896849E+001, +0.00000000000E+000
+2.83500000000E+009, -1.17320516742E+001, +0.00000000000E+000
+2.84000000000E+009, -1.16589127574E+001, +0.00000000000E+000
+2.84500000000E+009, -1.15981470548E+001, +0.00000000000E+000
+2.85000000000E+009, -1.15061611100E+001, +0.00000000000E+000
+2.85500000000E+009, -1.14129985414E+001, +0.00000000000E+000
+2.86000000000E+009, -1.13209697893E+001, +0.00000000000E+000
+2.86500000000E+009, -1.12035603011E+001, +0.00000000000E+000
+2.87000000000E+009, -1.10979761349E+001, +0.00000000000E+000
+2.87500000000E+009, -1.09896939276E+001, +0.00000000000E+000
+2.88000000000E+009, -1.08328742490E+001, +0.00000000000E+000
+2.88500000000E+009, -1.07023360922E+001, +0.00000000000E+000
+2.89000000000E+009, -1.05394457402E+001, +0.00000000000E+000
+2.89500000000E+009, -1.03606237580E+001, +0.00000000000E+000
+2.90000000000E+009, -1.01906666451E+001, +0.00000000000E+000
+2.90500000000E+009, -1.00077010617E+001, +0.00000000000E+000
+2.91000000000E+009, -9.76825619126E+000, +0.00000000000E+000
+2.91500000000E+009, -9.56120160837E+000, +0.00000000000E+000
+2.92000000000E+009, -9.33344058917E+000, +0.00000000000E+000
+2.92500000000E+009, -9.07285080329E+000, +0.00000000000E+000
+2.93000000000E+009, -8.81754687571E+000, +0.00000000000E+000
+2.93500000000E+009, -8.55999798746E+000, +0.00000000000E+000
+2.94000000000E+009, -8.28543487824E+000, +0.00000000000E+000
+2.94500000000E+009, -8.00277601861E+000, +0.00000000000E+000
+2.95000000000E+009, -7.71828509111E+000, +0.00000000000E+000
+2.95500000000E+009, -7.43304118068E+000, +0.00000000000E+000
+2.96000000000E+009, -7.15833472600E+000, +0.00000000000E+000
+2.96500000000E+009, -6.87057751409E+000, +0.00000000000E+000
+2.97000000000E+009, -6.58605270511E+000, +0.00000000000E+000
+2.97500000000E+009, -6.30843203509E+000, +0.00000000000E+000
+2.98000000000E+009, -6.04045616158E+000, +0.00000000000E+000
+2.98500000000E+009, -5.77219503858E+000, +0.00000000000E+000
+2.99000000000E+009, -5.52204764547E+000, +0.00000000000E+000
+2.99500000000E+009, -5.27469801681E+000, +0.00000000000E+000
+3.00000000000E+009, -5.04122489824E+000, +0.00000000000E+000
+3.00500000000E+009, -4.82156064435E+000, +0.00000000000E+000
+3.01000000000E+009, -4.60815158031E+000, +0.00000000000E+000
+3.01500000000E+009, -4.40978694089E+000, +0.00000000000E+000
+3.02000000000E+009, -4.21811685592E+000, +0.00000000000E+000
+3.02500000000E+009, -4.04043595100E+000, +0.00000000000E+000
+3.03000000000E+009, -3.88035912610E+000, +0.00000000000E+000
+3.03500000000E+009, -3.71846767142E+000, +0.00000000000E+000
+3.04000000000E+009, -3.57614434875E+000, +0.00000000000E+000
+3.04500000000E+009, -3.44255484163E+000, +0.00000000000E+000
+3.05000000000E+009, -3.32623628499E+000, +0.00000000000E+000
+3.05500000000E+009, -3.20217660400E+000, +0.00000000000E+000
+3.06000000000E+009, -3.09439397006E+000, +0.00000000000E+000
+3.06500000000E+009, -2.99383295104E+000, +0.00000000000E+000
+3.07000000000E+009, -2.90424462757E+000, +0.00000000000E+000
+3.07500000000E+009, -2.81446760074E+000, +0.00000000000E+000
+3.08000000000E+009, -2.73127077111E+000, +0.00000000000E+000
+3.08500000000E+009, -2.65746302238E+000, +0.00000000000E+000
+3.09000000000E+009, -2.58431871353E+000, +0.00000000000E+000
+3.09500000000E+009, -2.52333863422E+000, +0.00000000000E+000
+3.10000000000E+009, -2.45903235372E+000, +0.00000000000E+000
+3.10500000000E+009, -2.40147917852E+000, +0.00000000000E+000
