"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.68000000000E+009, -5.21895081153E-001, +0.00000000000E+000
+1.68500000000E+009, -5.25598855301E-001, +0.00000000000E+000
+1.69000000000E+009, -5.26539127523E-001, +0.00000000000E+000
+1.69500000000E+009, -5.34527533354E-001, +0.00000000000E+000
+1.70000000000E+009, -5.44406950973E-001, +0.00000000000E+000
+1.70500000000E+009, -5.46717820849E-001, +0.00000000000E+000
+1.71000000000E+009, -5.52764383586E-001, +0.00000000000E+000
+1.71500000000E+009, -5.60779087092E-001, +0.00000000000E+000
+1.72000000000E+009, -5.68725660145E-001, +0.00000000000E+000
+1.72500000000E+009, -5.78725457032E-001, +0.00000000000E+000
+1.73000000000E+009, -5.85032620710E-001, +0.00000000000E+000
+1.73500000000E+009, -5.90145650635E-001, +0.00000000000E+000
+1.74000000000E+009, -5.99011483890E-001, +0.00000000000E+000
+1.74500000000E+009, -6.03239102749E-001, +0.00000000000E+000
+1.75000000000E+009, -6.11577688182E-001, +0.00000000000E+000
+1.75500000000E+009, -6.18476843744E-001, +0.00000000000E+000
+1.76000000000E+009, -6.26400392633E-001, +0.00000000000E+000
+1.76500000000E+009, -6.32399765713E-001, +0.00000000000E+000
+1.77000000000E+009, -6.35518806847E-001, +0.00000000000E+000
+1.77500000000E+009, -6.46063934210E-001, +0.00000000000E+000
+1.78000000000E+009, -6.51324029928E-001, +0.00000000000E+000
+1.78500000000E+009, -6.56354917058E-001, +0.00000000000E+000
+1.79000000000E+009, -6.67087139844E-001, +0.00000000000E+000
+1.79500000000E+009, -6.73044110459E-001, +0.00000000000E+000
+1.80000000000E+009, -6.78001555375E-001, +0.00000000000E+000
+1.80500000000E+009, -6.85638122378E-001, +0.00000000000E+000
+1.81000000000E+009, -6.89802395166E-001, +0.00000000000E+000
+1.81500000000E+009, -6.93894554164E-001, +0.00000000000E+000
+1.82000000000E+009, -7.05464194524E-001, +0.00000000000E+000
+1.82500000000E+009, -7.04749070618E-001, +0.00000000000E+000
+1.83000000000E+009, -7.17852466601E-001, +0.00000000000E+000
+1.83500000000E+009, -7.19508920477E-001, +0.00000000000E+000
+1.84000000000E+009, -7.25638894421E-001, +0.00000000000E+000
+1.84500000000E+009, -7.30877771080E-001, +0.00000000000E+000
+1.85000000000E+009, -7.38005210233E-001, +0.00000000000E+000
+1.85500000000E+009, -7.44168803789E-001, +0.00000000000E+000
+1.86000000000E+009, -7.48530330195E-001, +0.00000000000E+000
+1.86500000000E+009, -7.51176363260E-001, +0.00000000000E+000
+1.87000000000E+009, -7.57758059697E-001, +0.00000000000E+000
+1.87500000000E+009, -7.66751718855E-001, +0.00000000000E+000
+1.88000000000E+009, -7.65353071599E-001, +0.00000000000E+000
+1.88500000000E+009, -7.65987906427E-001, +0.00000000000E+000
+1.89000000000E+009, -7.70475178760E-001, +0.00000000000E+000
+1.89500000000E+009, -7.70808901695E-001, +0.00000000000E+000
+1.90000000000E+009, -7.77334252116E-001, +0.00000000000E+000
+1.90500000000E+009, -7.76478877380E-001, +0.00000000000E+000
+1.91000000000E+009, -7.80705776393E-001, +0.00000000000E+000
+1.91500000000E+009, -7.85113269982E-001, +0.00000000000E+000
+1.92000000000E+009, -7.84120575544E-001, +0.00000000000E+000
+1.92500000000E+009, -7.90874892582E-001, +0.00000000000E+000
+1.93000000000E+009, -7.92132387850E-001, +0.00000000000E+000
+1.93500000000E+009, -7.94767905832E-001, +0.00000000000E+000
+1.94000000000E+009, -7.95440220209E-001, +0.00000000000E+000
+1.94500000000E+009, -8.03320900324E-001, +0.00000000000E+000
+1.95000000000E+009, -8.03853285989E-001, +0.00000000000E+000
+1.95500000000E+009, -8.04535440968E-001, +0.00000000000E+000
+1.96000000000E+009, -8.07597455843E-001, +0.00000000000E+000
+1.96500000000E+009, -8.09921554980E-001, +0.00000000000E+000
+1.97000000000E+009, -8.15744274307E-001, +0.00000000000E+000
+1.97500000000E+009, -8.16785977181E-001, +0.00000000000E+000
+1.98000000000E+009, -8.17449170880E-001, +0.00000000000E+000
+1.98500000000E+009, -8.21688585340E-001, +0.00000000000E+000
+1.99000000000E+009, -8.19642988583E-001, +0.00000000000E+000
+1.99500000000E+009, -8.21484369533E-001, +0.00000000000E+000
+2.00000000000E+009, -8.27231657739E-001, +0.00000000000E+000
+2.00500000000E+009, -8.32268393947E-001, +0.00000000000E+000
+2.01000000000E+009, -8.30369263254E-001, +0.00000000000E+000
+2.01500000000E+009, -8.33404328227E-001, +0.00000000000E+000
+2.02000000000E+009, -8.34984170638E-001, +0.00000000000E+000
+2.02500000000E+009, -8.40027928455E-001, +0.00000000000E+000
+2.03000000000E+009, -8.36320737676E-001, +0.00000000000E+000
+2.03500000000E+009, -8.38027684722E-001, +0.00000000000E+000
+2.04000000000E+009, -8.36497409815E-001, +0.00000000000E+000
+2.04500000000E+009, -8.39620440948E-001, +0.00000000000E+000
+2.05000000000E+009, -8.46676284010E-001, +0.00000000000E+000
+2.05500000000E+009, -8.45510638878E-001, +0.00000000000E+000
+2.06000000000E+009, -8.43365886140E-001, +0.00000000000E+000
+2.06500000000E+009, -8.46121681060E-001, +0.00000000000E+000
+2.07000000000E+009, -8.47781063114E-001, +0.00000000000E+000
+2.07500000000E+009, -8.45520329326E-001, +0.00000000000E+000
+2.08000000000E+009, -8.45197468299E-001, +0.00000000000E+000
+2.08500000000E+009, -8.44228248875E-001, +0.00000000000E+000
+2.09000000000E+009, -8.43452449089E-001, +0.00000000000E+000
+2.09500000000E+009, -8.43477870422E-001, +0.00000000000E+000
+2.10000000000E+009, -8.45459920576E-001, +0.00000000000E+000
+2.10500000000E+009, -8.45580019788E-001, +0.00000000000E+000
+2.11000000000E+009, -8.45500131919E-001, +0.00000000000E+000
+2.11500000000E+009, -8.42531547801E-001, +0.00000000000E+000
+2.12000000000E+009, -8.50667159139E-001, +0.00000000000E+000
+2.12500000000E+009, -8.46872468071E-001, +0.00000000000E+000
+2.13000000000E+009, -8.46114155565E-001, +0.00000000000E+000
+2.13500000000E+009, -8.45020604740E-001, +0.00000000000E+000
+2.14000000000E+009, -8.48568581973E-001, +0.00000000000E+000
+2.14500000000E+009, -8.46566594168E-001, +0.00000000000E+000
+2.15000000000E+009, -8.41492620508E-001, +0.00000000000E+000
+2.15500000000E+009, -8.47798346731E-001, +0.00000000000E+000
+2.16000000000E+009, -8.43182063883E-001, +0.00000000000E+000
+2.16500000000E+009, -8.41684913598E-001, +0.00000000000E+000
+2.17000000000E+009, -8.35715567296E-001, +0.00000000000E+000
+2.17500000000E+009, -8.33215357781E-001, +0.00000000000E+000
+2.18000000000E+009, -8.33373182294E-001, +0.00000000000E+000
+2.18500000000E+009, -8.30577445208E-001, +0.00000000000E+000
+2.19000000000E+009, -8.31840458324E-001, +0.00000000000E+000
+2.19500000000E+009, -8.31675656081E-001, +0.00000000000E+000
+2.20000000000E+009, -8.29484012121E-001, +0.00000000000E+000
+2.20500000000E+009, -8.31024178895E-001, +0.00000000000E+000
+2.21000000000E+009, -8.28162650071E-001, +0.00000000000E+000
+2.21500000000E+009, -8.25386155601E-001, +0.00000000000E+000
+2.22000000000E+009, -8.27162215046E-001, +0.00000000000E+000
+2.22500000000E+009, -8.22204449807E-001, +0.00000000000E+000
+2.23000000000E+009, -8.21229793243E-001, +0.00000000000E+000
+2.23500000000E+009, -8.20802290313E-001, +0.00000000000E+000
+2.24000000000E+009, -8.22197725733E-001, +0.00000000000E+000
+2.24500000000E+009, -8.20987464019E-001, +0.00000000000E+000
+2.25000000000E+009, -8.17348681737E-001, +0.00000000000E+000
+2.25500000000E+009, -8.15715722221E-001, +0.00000000000E+000
+2.26000000000E+009, -8.15333963571E-001, +0.00000000000E+000
+2.26500000000E+009, -8.19048581259E-001, +0.00000000000E+000
+2.27000000000E+009, -8.16270648203E-001, +0.00000000000E+000
+2.27500000000E+009, -8.10377187641E-001, +0.00000000000E+000
+2.28000000000E+009, -8.12775295835E-001, +0.00000000000E+000
+2.28500000000E+009, -8.15429906568E-001, +0.00000000000E+000
+2.29000000000E+009, -8.14355424509E-001, +0.00000000000E+000
+2.29500000000E+009, -8.13718628580E-001, +0.00000000000E+000
+2.30000000000E+009, -8.14097355183E-001, +0.00000000000E+000
+2.30500000000E+009, -8.16776278420E-001, +0.00000000000E+000
+2.31000000000E+009, -8.13181989772E-001, +0.00000000000E+000
+2.31500000000E+009, -8.15561332227E-001, +0.00000000000E+000
+2.32000000000E+009, -8.12279823077E-001, +0.00000000000E+000
+2.32500000000E+009, -8.12196822713E-001, +0.00000000000E+000
+2.33000000000E+009, -8.11218749644E-001, +0.00000000000E+000
+2.33500000000E+009, -8.12631607724E-001, +0.00000000000E+000
+2.34000000000E+009, -8.11578334135E-001, +0.00000000000E+000
+2.34500000000E+009, -8.10429429889E-001, +0.00000000000E+000
+2.35000000000E+009, -8.04854442932E-001, +0.00000000000E+000
+2.35500000000E+009, -8.06474976949E-001, +0.00000000000E+000
+2.36000000000E+009, -8.05248505993E-001, +0.00000000000E+000
+2.36500000000E+009, -8.03712090424E-001, +0.00000000000E+000
+2.37000000000E+009, -8.04862317560E-001, +0.00000000000E+000
+2.37500000000E+009, -8.07531464317E-001, +0.00000000000E+000
+2.38000000000E+009, -8.04205002972E-001, +0.00000000000E+000
+2.38500000000E+009, -7.98767871008E-001, +0.00000000000E+000
+2.39000000000E+009, -7.98601363274E-001, +0.00000000000E+000
+2.39500000000E+009, -8.01621172644E-001, +0.00000000000E+000
+2.40000000000E+009, -7.99250386999E-001, +0.00000000000E+000
+2.40500000000E+009, -7.97701965275E-001, +0.00000000000E+000
+2.41000000000E+009, -7.95305013457E-001, +0.00000000000E+000
+2.41500000000E+009, -7.96095528632E-001, +0.00000000000E+000
+2.42000000000E+009, -7.96457404266E-001, +0.00000000000E+000
+2.42500000000E+009, -7.92315885777E-001, +0.00000000000E+000
+2.43000000000E+009, -7.94552069464E-001, +0.00000000000E+000
+2.43500000000E+009, -7.93011896647E-001, +0.00000000000E+000
+2.44000000000E+009, -7.91363466121E-001, +0.00000000000E+000
+2.44500000000E+009, -7.94239580684E-001, +0.00000000000E+000
+2.45000000000E+009, -7.94112628684E-001, +0.00000000000E+000
+2.45500000000E+009, -7.88126104151E-001, +0.00000000000E+000
+2.46000000000E+009, -7.93940544110E-001, +0.00000000000E+000
+2.46500000000E+009, -7.92656809963E-001, +0.00000000000E+000
+2.47000000000E+009, -7.95519561404E-001, +0.00000000000E+000
+2.47500000000E+009, -7.99312059564E-001, +0.00000000000E+000
+2.48000000000E+009, -7.95657235676E-001, +0.00000000000E+000
+2.48500000000E+009, -8.03317340502E-001, +0.00000000000E+000
+2.49000000000E+009, -8.06039778745E-001, +0.00000000000E+000
+2.49500000000E+009, -8.05360817599E-001, +0.00000000000E+000
+2.50000000000E+009, -8.10086870863E-001, +0.00000000000E+000
+2.50500000000E+009, -8.17126109315E-001, +0.00000000000E+000
+2.51000000000E+009, -8.19116536442E-001, +0.00000000000E+000
+2.51500000000E+009, -8.28069664494E-001, +0.00000000000E+000
+2.52000000000E+009, -8.27153747090E-001, +0.00000000000E+000
+2.52500000000E+009, -8.34569358610E-001, +0.00000000000E+000
+2.53000000000E+009, -8.31129731812E-001, +0.00000000000E+000
+2.53500000000E+009, -8.45687760015E-001, +0.00000000000E+000
+2.54000000000E+009, -8.50554635840E-001, +0.00000000000E+000
+2.54500000000E+009, -8.60611595294E-001, +0.00000000000E+000
+2.55000000000E+009, -8.68085111077E-001, +0.00000000000E+000
+2.55500000000E+009, -8.68658057710E-001, +0.00000000000E+000
+2.56000000000E+009, -8.82911428157E-001, +0.00000000000E+000
+2.56500000000E+009, -8.88699162173E-001, +0.00000000000E+000
+2.57000000000E+009, -9.00667097645E-001, +0.00000000000E+000
+2.57500000000E+009, -9.05931496669E-001, +0.00000000000E+000
+2.58000000000E+009, -9.16684781383E-001, +0.00000000000E+000
+2.58500000000E+009, -9.21149288915E-001, +0.00000000000E+000
+2.59000000000E+009, -9.35123291395E-001, +0.00000000000E+000
+2.59500000000E+009, -9.46109250243E-001, +0.00000000000E+000
+2.60000000000E+009, -9.57454342175E-001, +0.00000000000E+000
+2.60500000000E+009, -9.67961178742E-001, +0.00000000000E+000
+2.61000000000E+009, -9.80191860598E-001, +0.00000000000E+000
+2.61500000000E+009, -9.94483537821E-001, +0.00000000000E+000
+2.62000000000E+009, -1.00542158852E+000, +0.00000000000E+000
+2.62500000000E+009, -1.02045343749E+000, +0.00000000000E+000
+2.63000000000E+009, -1.02594760925E+000, +0.00000000000E+000
+2.63500000000E+009, -1.04355555364E+000, +0.00000000000E+000
+2.64000000000E+009, -1.05690726186E+000, +0.00000000000E+000
+2.64500000000E+009, -1.07222689251E+000, +0.00000000000E+000
+2.65000000000E+009, -1.07965238942E+000, +0.00000000000E+000
+2.65500000000E+009, -1.09707432294E+000, +0.00000000000E+000
+2.66000000000E+009, -1.11350988762E+000, +0.00000000000E+000
+2.66500000000E+009, -1.12712942867E+000, +0.00000000000E+000
+2.67000000000E+009, -1.14354380113E+000, +0.00000000000E+000
+2.67500000000E+009, -1.16022067770E+000, +0.00000000000E+000
+2.68000000000E+009, -1.17761976113E+000, +0.00000000000E+000
+2.68500000000E+009, -1.19514965505E+000, +0.00000000000E+000
+2.69000000000E+009, -1.21129293806E+000, +0.00000000000E+000
+2.69500000000E+009, -1.22817752164E+000, +0.00000000000E+000
+2.70000000000E+009, -1.25094960373E+000, +0.00000000000E+000
+2.70500000000E+009, -1.26872147376E+000, +0.00000000000E+000
+2.71000000000E+009, -1.28419102299E+000, +0.00000000000E+000
+2.71500000000E+009, -1.30659361401E+000, +0.00000000000E+000
+2.72000000000E+009, -1.32933592971E+000, +0.00000000000E+000
+2.72500000000E+009, -1.35284833372E+000, +0.00000000000E+000
+2.73000000000E+009, -1.37826656418E+000, +0.00000000000E+000
+2.73500000000E+009, -1.40259325404E+000, +0.00000000000E+000
+2.74000000000E+009, -1.42878067167E+000, +0.00000000000E+000
+2.74500000000E+009, -1.45163173374E+000, +0.00000000000E+000
+2.75000000000E+009, -1.48587353778E+000, +0.00000000000E+000
+2.75500000000E+009, -1.51260749744E+000, +0.00000000000E+000
+2.76000000000E+009, -1.54161498344E+000, +0.00000000000E+000
+2.76500000000E+009, -1.56990030495E+000, +0.00000000000E+000
+2.77000000000E+009, -1.60413658093E+000, +0.00000000000E+000
+2.77500000000E+009, -1.63751860187E+000, +0.00000000000E+000
+2.78000000000E+009, -1.66962045723E+000, +0.00000000000E+000
+2.78500000000E+009, -1.70858181210E+000, +0.00000000000E+000
+2.79000000000E+009, -1.74512947782E+000, +0.00000000000E+000
+2.79500000000E+009, -1.78691133459E+000, +0.00000000000E+000
+2.80000000000E+009, -1.82940932909E+000, +0.00000000000E+000
+2.80500000000E+009, -1.86996865669E+000, +0.00000000000E+000
+2.81000000000E+009, -1.91721592337E+000, +0.00000000000E+000
+2.81500000000E+009, -1.96672806969E+000, +0.00000000000E+000
+2.82000000000E+009, -2.01573042219E+000, +0.00000000000E+000
+2.82500000000E+009, -2.06582566399E+000, +0.00000000000E+000
+2.83000000000E+009, -2.11860593821E+000, +0.00000000000E+000
+2.83500000000E+009, -2.17941373807E+000, +0.00000000000E+000
+2.84000000000E+009, -2.23729436967E+000, +0.00000000000E+000
+2.84500000000E+009, -2.30078202300E+000, +0.00000000000E+000
+2.85000000000E+009, -2.37005064365E+000, +0.00000000000E+000
+2.85500000000E+009, -2.43846718115E+000, +0.00000000000E+000
+2.86000000000E+009, -2.51356061717E+000, +0.00000000000E+000
+2.86500000000E+009, -2.58637176827E+000, +0.00000000000E+000
+2.87000000000E+009, -2.67482565545E+000, +0.00000000000E+000
+2.87500000000E+009, -2.75915294328E+000, +0.00000000000E+000
+2.88000000000E+009, -2.85568007554E+000, +0.00000000000E+000
+2.88500000000E+009, -2.95385752097E+000, +0.00000000000E+000
+2.89000000000E+009, -3.05993204358E+000, +0.00000000000E+000
+2.89500000000E+009, -3.16613782675E+000, +0.00000000000E+000
+2.90000000000E+009, -3.28475354628E+000, +0.00000000000E+000
+2.90500000000E+009, -3.41092199128E+000, +0.00000000000E+000
+2.91000000000E+009, -3.54189831832E+000, +0.00000000000E+000
+2.91500000000E+009, -3.68972000815E+000, +0.00000000000E+000
+2.92000000000E+009, -3.83761578613E+000, +0.00000000000E+000
+2.92500000000E+009, -4.00408673710E+000, +0.00000000000E+000
+2.93000000000E+009, -4.17461949204E+000, +0.00000000000E+000
+2.93500000000E+009, -4.35521230434E+000, +0.00000000000E+000
+2.94000000000E+009, -4.55041698767E+000, +0.00000000000E+000
+2.94500000000E+009, -4.75977964312E+000, +0.00000000000E+000
+2.95000000000E+009, -4.98568570613E+000, +0.00000000000E+000
+2.95500000000E+009, -5.22280541442E+000, +0.00000000000E+000
+2.96000000000E+009, -5.48058230863E+000, +0.00000000000E+000
+2.96500000000E+009, -5.75055539748E+000, +0.00000000000E+000
+2.97000000000E+009, -6.03857370951E+000, +0.00000000000E+000
+2.97500000000E+009, -6.35232099296E+000, +0.00000000000E+000
+2.98000000000E+009, -6.68548376449E+000, +0.00000000000E+000
+2.98500000000E+009, -7.03072152900E+000, +0.00000000000E+000
+2.99000000000E+009, -7.40753843650E+000, +0.00000000000E+000
+2.99500000000E+009, -7.81037882679E+000, +0.00000000000E+000
+3.00000000000E+009, -8.22709243524E+000, +0.00000000000E+000
+3.00500000000E+009, -8.67197811739E+000, +0.00000000000E+000
+3.01000000000E+009, -9.14421174839E+000, +0.00000000000E+000
+3.01500000000E+009, -9.65053793213E+000, +0.00000000000E+000
+3.02000000000E+009, -1.01689157711E+001, +0.00000000000E+000
+3.02500000000E+009, -1.07291750136E+001, +0.00000000000E+000
+3.03000000000E+009, -1.13029929797E+001, +0.00000000000E+000
+3.03500000000E+009, -1.19173879506E+001, +0.00000000000E+000
+3.04000000000E+009, -1.25545410037E+001, +0.00000000000E+000
+3.04500000000E+009, -1.32360346935E+001, +0.00000000000E+000
+3.05000000000E+009, -1.39580842234E+001, +0.00000000000E+000
+3.05500000000E+009, -1.46909725880E+001, +0.00000000000E+000
+3.06000000000E+009, -1.54616304054E+001, +0.00000000000E+000
+3.06500000000E+009, -1.62615849665E+001, +0.00000000000E+000
+3.07000000000E+009, -1.71043603183E+001, +0.00000000000E+000
+3.07500000000E+009, -1.79752031569E+001, +0.00000000000E+000
+3.08000000000E+009, -1.88715192013E+001, +0.00000000000E+000
+3.08500000000E+009, -1.97989924047E+001, +0.00000000000E+000
+3.09000000000E+009, -2.07795522682E+001, +0.00000000000E+000
+3.09500000000E+009, -2.17552524168E+001, +0.00000000000E+000
+3.10000000000E+009, -2.27570123997E+001, +0.00000000000E+000
+3.10500000000E+009, -2.37480994456E+001, +0.00000000000E+000
