"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.25000000000E+009, -2.09543722283E+001, +0.00000000000E+000
+1.25500000000E+009, -2.13498299443E+001, +0.00000000000E+000
+1.26000000000E+009, -2.16916182098E+001, +0.00000000000E+000
+1.26500000000E+009, -2.20303677951E+001, +0.00000000000E+000
+1.27000000000E+009, -2.24036201274E+001, +0.00000000000E+000
+1.27500000000E+009, -2.29235174365E+001, +0.00000000000E+000
+1.28000000000E+009, -2.32790144563E+001, +0.00000000000E+000
+1.28500000000E+009, -2.36984259309E+001, +0.00000000000E+000
+1.29000000000E+009, -2.41780947641E+001, +0.00000000000E+000
+1.29500000000E+009, -2.46511942468E+001, +0.00000000000E+000
+1.30000000000E+009, -2.51568297629E+001, +0.00000000000E+000
+1.30500000000E+009, -2.57658074676E+001, +0.00000000000E+000
+1.31000000000E+009, -2.62489674455E+001, +0.00000000000E+000
+1.31500000000E+009, -2.68556961535E+001, +0.00000000000E+000
+1.32000000000E+009, -2.74008144346E+001, +0.00000000000E+000
+1.32500000000E+009, -2.79711420507E+001, +0.00000000000E+000
+1.33000000000E+009, -2.86852236614E+001, +0.00000000000E+000
+1.33500000000E+009, -2.93272852689E+001, +0.00000000000E+000
+1.34000000000E+009, -3.02696156762E+001, +0.00000000000E+000
+1.34500000000E+009, -3.09897327565E+001, +0.00000000000E+000
+1.35000000000E+009, -3.20716027347E+001, +0.00000000000E+000
+1.35500000000E+009, -3.30160220019E+001, +0.00000000000E+000
+1.36000000000E+009, -3.38388953859E+001, +0.00000000000E+000
+1.36500000000E+009, -3.46090662515E+001, +0.00000000000E+000
+1.37000000000E+009, -3.56114188838E+001, +0.00000000000E+000
+1.37500000000E+009, -3.65854477301E+001, +0.00000000000E+000
+1.38000000000E+009, -3.72481031879E+001, +0.00000000000E+000
+1.38500000000E+009, -3.73715673660E+001, +0.00000000000E+000
+1.39000000000E+009, -3.72378466646E+001, +0.00000000000E+000
+1.39500000000E+009, -3.68100533061E+001, +0.00000000000E+000
+1.40000000000E+009, -3.60609426004E+001, +0.00000000000E+000
+1.40500000000E+009, -3.47429759583E+001, +0.00000000000E+000
+1.41000000000E+009, -3.41609480935E+001, +0.00000000000E+000
+1.41500000000E+009, -3.32129795369E+001, +0.00000000000E+000
+1.42000000000E+009, -3.22687868205E+001, +0.00000000000E+000
+1.42500000000E+009, -3.14325487207E+001, +0.00000000000E+000
+1.43000000000E+009, -3.03954520854E+001, +0.00000000000E+000
+1.43500000000E+009, -2.97775531360E+001, +0.00000000000E+000
+1.44000000000E+009, -2.94583518945E+001, +0.00000000000E+000
+1.44500000000E+009, -2.86632732401E+001, +0.00000000000E+000
+1.45000000000E+009, -2.79830428531E+001, +0.00000000000E+000
+1.45500000000E+009, -2.76695214894E+001, +0.00000000000E+000
+1.46000000000E+009, -2.70465851679E+001, +0.00000000000E+000
+1.46500000000E+009, -2.66223065187E+001, +0.00000000000E+000
+1.47000000000E+009, -2.62362304213E+001, +0.00000000000E+000
+1.47500000000E+009, -2.56960897808E+001, +0.00000000000E+000
+1.48000000000E+009, -2.54160483628E+001, +0.00000000000E+000
+1.48500000000E+009, -2.50926396445E+001, +0.00000000000E+000
+1.49000000000E+009, -2.46221868486E+001, +0.00000000000E+000
+1.49500000000E+009, -2.44124380917E+001, +0.00000000000E+000
+1.50000000000E+009, -2.40212731052E+001, +0.00000000000E+000
+1.50500000000E+009, -2.37320566221E+001, +0.00000000000E+000
+1.51000000000E+009, -2.35588919209E+001, +0.00000000000E+000
+1.51500000000E+009, -2.31581188648E+001, +0.00000000000E+000
+1.52000000000E+009, -2.29279644046E+001, +0.00000000000E+000
+1.52500000000E+009, -2.27807929894E+001, +0.00000000000E+000
+1.53000000000E+009, -2.24481718311E+001, +0.00000000000E+000
+1.53500000000E+009, -2.22734084940E+001, +0.00000000000E+000
+1.54000000000E+009, -2.20316147944E+001, +0.00000000000E+000
+1.54500000000E+009, -2.18535116070E+001, +0.00000000000E+000
+1.55000000000E+009, -2.16032287507E+001, +0.00000000000E+000
+1.55500000000E+009, -2.14262920993E+001, +0.00000000000E+000
+1.56000000000E+009, -2.12328754407E+001, +0.00000000000E+000
+1.56500000000E+009, -2.11683996517E+001, +0.00000000000E+000
+1.57000000000E+009, -2.09723118905E+001, +0.00000000000E+000
+1.57500000000E+009, -2.07702930161E+001, +0.00000000000E+000
+1.58000000000E+009, -2.06059225966E+001, +0.00000000000E+000
+1.58500000000E+009, -2.04998155993E+001, +0.00000000000E+000
+1.59000000000E+009, -2.03347990104E+001, +0.00000000000E+000
+1.59500000000E+009, -2.01888386511E+001, +0.00000000000E+000
+1.60000000000E+009, -2.00519997295E+001, +0.00000000000E+000
+1.60500000000E+009, -1.99827975210E+001, +0.00000000000E+000
+1.61000000000E+009, -1.98008082351E+001, +0.00000000000E+000
+1.61500000000E+009, -1.97419605199E+001, +0.00000000000E+000
+1.62000000000E+009, -1.96509122764E+001, +0.00000000000E+000
+1.62500000000E+009, -1.95172172050E+001, +0.00000000000E+000
+1.63000000000E+009, -1.94803503273E+001, +0.00000000000E+000
+1.63500000000E+009, -1.93372699465E+001, +0.00000000000E+000
+1.64000000000E+009, -1.92649867758E+001, +0.00000000000E+000
+1.64500000000E+009, -1.91486629543E+001, +0.00000000000E+000
+1.65000000000E+009, -1.91135635215E+001, +0.00000000000E+000
+1.65500000000E+009, -1.90007764099E+001, +0.00000000000E+000
+1.66000000000E+009, -1.89655631766E+001, +0.00000000000E+000
+1.66500000000E+009, -1.89332127765E+001, +0.00000000000E+000
+1.67000000000E+009, -1.88693225052E+001, +0.00000000000E+000
+1.67500000000E+009, -1.88315995889E+001, +0.00000000000E+000
+1.68000000000E+009, -1.87218898187E+001, +0.00000000000E+000
+1.68500000000E+009, -1.86616272875E+001, +0.00000000000E+000
+1.69000000000E+009, -1.86691535344E+001, +0.00000000000E+000
+1.69500000000E+009, -1.86165479800E+001, +0.00000000000E+000
+1.70000000000E+009, -1.85512168167E+001, +0.00000000000E+000
+1.70500000000E+009, -1.85596330689E+001, +0.00000000000E+000
+1.71000000000E+009, -1.85607964384E+001, +0.00000000000E+000
+1.71500000000E+009, -1.84850177516E+001, +0.00000000000E+000
+1.72000000000E+009, -1.85082838524E+001, +0.00000000000E+000
+1.72500000000E+009, -1.84662090574E+001, +0.00000000000E+000
+1.73000000000E+009, -1.84894021600E+001, +0.00000000000E+000
+1.73500000000E+009, -1.85069181287E+001, +0.00000000000E+000
+1.74000000000E+009, -1.84537859074E+001, +0.00000000000E+000
+1.74500000000E+009, -1.84757768611E+001, +0.00000000000E+000
+1.75000000000E+009, -1.84348020461E+001, +0.00000000000E+000
+1.75500000000E+009, -1.84430111675E+001, +0.00000000000E+000
+1.76000000000E+009, -1.84323954694E+001, +0.00000000000E+000
+1.76500000000E+009, -1.84777532646E+001, +0.00000000000E+000
+1.77000000000E+009, -1.85361196351E+001, +0.00000000000E+000
+1.77500000000E+009, -1.85225423379E+001, +0.00000000000E+000
+1.78000000000E+009, -1.85532323244E+001, +0.00000000000E+000
+1.78500000000E+009, -1.85811744010E+001, +0.00000000000E+000
+1.79000000000E+009, -1.85849565569E+001, +0.00000000000E+000
+1.79500000000E+009, -1.86405968151E+001, +0.00000000000E+000
+1.80000000000E+009, -1.86790623270E+001, +0.00000000000E+000
+1.80500000000E+009, -1.87047361906E+001, +0.00000000000E+000
+1.81000000000E+009, -1.87708647211E+001, +0.00000000000E+000
+1.81500000000E+009, -1.88561450731E+001, +0.00000000000E+000
+1.82000000000E+009, -1.88819561257E+001, +0.00000000000E+000
+1.82500000000E+009, -1.89704954940E+001, +0.00000000000E+000
+1.83000000000E+009, -1.90379440227E+001, +0.00000000000E+000
+1.83500000000E+009, -1.90669240708E+001, +0.00000000000E+000
+1.84000000000E+009, -1.91745881600E+001, +0.00000000000E+000
+1.84500000000E+009, -1.92214846044E+001, +0.00000000000E+000
+1.85000000000E+009, -1.93437719125E+001, +0.00000000000E+000
+1.85500000000E+009, -1.93780904793E+001, +0.00000000000E+000
+1.86000000000E+009, -1.94536862260E+001, +0.00000000000E+000
+1.86500000000E+009, -1.96139274375E+001, +0.00000000000E+000
+1.87000000000E+009, -1.96724658211E+001, +0.00000000000E+000
+1.87500000000E+009, -1.97312597635E+001, +0.00000000000E+000
+1.88000000000E+009, -1.98165128417E+001, +0.00000000000E+000
+1.88500000000E+009, -2.00003784063E+001, +0.00000000000E+000
+1.89000000000E+009, -2.00769900554E+001, +0.00000000000E+000
+1.89500000000E+009, -2.02178965607E+001, +0.00000000000E+000
+1.90000000000E+009, -2.02735071169E+001, +0.00000000000E+000
+1.90500000000E+009, -2.03998065270E+001, +0.00000000000E+000
+1.91000000000E+009, -2.05729694298E+001, +0.00000000000E+000
+1.91500000000E+009, -2.06627023550E+001, +0.00000000000E+000
+1.92000000000E+009, -2.08435561386E+001, +0.00000000000E+000
+1.92500000000E+009, -2.09859346700E+001, +0.00000000000E+000
+1.93000000000E+009, -2.11777728398E+001, +0.00000000000E+000
+1.93500000000E+009, -2.13427592843E+001, +0.00000000000E+000
+1.94000000000E+009, -2.15276582712E+001, +0.00000000000E+000
+1.94500000000E+009, -2.16386071099E+001, +0.00000000000E+000
+1.95000000000E+009, -2.18594978195E+001, +0.00000000000E+000
+1.95500000000E+009, -2.20742985191E+001, +0.00000000000E+000
+1.96000000000E+009, -2.23112086068E+001, +0.00000000000E+000
+1.96500000000E+009, -2.24700338640E+001, +0.00000000000E+000
+1.97000000000E+009, -2.26322145951E+001, +0.00000000000E+000
+1.97500000000E+009, -2.29488800580E+001, +0.00000000000E+000
+1.98000000000E+009, -2.32430433754E+001, +0.00000000000E+000
+1.98500000000E+009, -2.33222151447E+001, +0.00000000000E+000
+1.99000000000E+009, -2.37290458201E+001, +0.00000000000E+000
+1.99500000000E+009, -2.40083772263E+001, +0.00000000000E+000
+2.00000000000E+009, -2.42248527093E+001, +0.00000000000E+000
+2.00500000000E+009, -2.44904299262E+001, +0.00000000000E+000
+2.01000000000E+009, -2.48526353964E+001, +0.00000000000E+000
+2.01500000000E+009, -2.52063914471E+001, +0.00000000000E+000
+2.02000000000E+009, -2.54484410208E+001, +0.00000000000E+000
+2.02500000000E+009, -2.57785975561E+001, +0.00000000000E+000
+2.03000000000E+009, -2.62826030198E+001, +0.00000000000E+000
+2.03500000000E+009, -2.66550517951E+001, +0.00000000000E+000
+2.04000000000E+009, -2.72972783396E+001, +0.00000000000E+000
+2.04500000000E+009, -2.76134886113E+001, +0.00000000000E+000
+2.05000000000E+009, -2.80266738570E+001, +0.00000000000E+000
+2.05500000000E+009, -2.86352738045E+001, +0.00000000000E+000
+2.06000000000E+009, -2.94022268395E+001, +0.00000000000E+000
+2.06500000000E+009, -2.99041899439E+001, +0.00000000000E+000
+2.07000000000E+009, -3.05686253143E+001, +0.00000000000E+000
+2.07500000000E+009, -3.13773223635E+001, +0.00000000000E+000
+2.08000000000E+009, -3.22793810081E+001, +0.00000000000E+000
+2.08500000000E+009, -3.33106162308E+001, +0.00000000000E+000
+2.09000000000E+009, -3.42323431320E+001, +0.00000000000E+000
+2.09500000000E+009, -3.54651136646E+001, +0.00000000000E+000
+2.10000000000E+009, -3.64636547058E+001, +0.00000000000E+000
+2.10500000000E+009, -3.82285173905E+001, +0.00000000000E+000
+2.11000000000E+009, -3.99627270400E+001, +0.00000000000E+000
+2.11500000000E+009, -4.13446542831E+001, +0.00000000000E+000
+2.12000000000E+009, -4.25300668116E+001, +0.00000000000E+000
+2.12500000000E+009, -4.26054147200E+001, +0.00000000000E+000
+2.13000000000E+009, -4.38696765688E+001, +0.00000000000E+000
+2.13500000000E+009, -4.05646716306E+001, +0.00000000000E+000
+2.14000000000E+009, -3.90526792654E+001, +0.00000000000E+000
+2.14500000000E+009, -3.76104026115E+001, +0.00000000000E+000
+2.15000000000E+009, -3.59980573682E+001, +0.00000000000E+000
+2.15500000000E+009, -3.49930532997E+001, +0.00000000000E+000
+2.16000000000E+009, -3.36046816815E+001, +0.00000000000E+000
+2.16500000000E+009, -3.27034798230E+001, +0.00000000000E+000
+2.17000000000E+009, -3.16970422195E+001, +0.00000000000E+000
+2.17500000000E+009, -3.08268145347E+001, +0.00000000000E+000
+2.18000000000E+009, -3.00533950282E+001, +0.00000000000E+000
+2.18500000000E+009, -2.91654533670E+001, +0.00000000000E+000
+2.19000000000E+009, -2.87085782947E+001, +0.00000000000E+000
+2.19500000000E+009, -2.79796857096E+001, +0.00000000000E+000
+2.20000000000E+009, -2.74048318583E+001, +0.00000000000E+000
+2.20500000000E+009, -2.68336856221E+001, +0.00000000000E+000
+2.21000000000E+009, -2.64278356977E+001, +0.00000000000E+000
+2.21500000000E+009, -2.58065742705E+001, +0.00000000000E+000
+2.22000000000E+009, -2.54641911539E+001, +0.00000000000E+000
+2.22500000000E+009, -2.50590392272E+001, +0.00000000000E+000
+2.23000000000E+009, -2.44918631167E+001, +0.00000000000E+000
+2.23500000000E+009, -2.40555451816E+001, +0.00000000000E+000
+2.24000000000E+009, -2.38115208272E+001, +0.00000000000E+000
+2.24500000000E+009, -2.34351834735E+001, +0.00000000000E+000
+2.25000000000E+009, -2.30040448909E+001, +0.00000000000E+000
+2.25500000000E+009, -2.27527543744E+001, +0.00000000000E+000
+2.26000000000E+009, -2.23882240457E+001, +0.00000000000E+000
+2.26500000000E+009, -2.21363590575E+001, +0.00000000000E+000
+2.27000000000E+009, -2.18672371795E+001, +0.00000000000E+000
+2.27500000000E+009, -2.14438277567E+001, +0.00000000000E+000
+2.28000000000E+009, -2.11878851109E+001, +0.00000000000E+000
+2.28500000000E+009, -2.09403558457E+001, +0.00000000000E+000
+2.29000000000E+009, -2.06830114009E+001, +0.00000000000E+000
+2.29500000000E+009, -2.04128984723E+001, +0.00000000000E+000
+2.30000000000E+009, -2.01234642119E+001, +0.00000000000E+000
+2.30500000000E+009, -1.99081318440E+001, +0.00000000000E+000
+2.31000000000E+009, -1.97247240387E+001, +0.00000000000E+000
+2.31500000000E+009, -1.94668333452E+001, +0.00000000000E+000
+2.32000000000E+009, -1.92290593346E+001, +0.00000000000E+000
+2.32500000000E+009, -1.89885853603E+001, +0.00000000000E+000
+2.33000000000E+009, -1.88139379922E+001, +0.00000000000E+000
+2.33500000000E+009, -1.86002349318E+001, +0.00000000000E+000
+2.34000000000E+009, -1.84853223521E+001, +0.00000000000E+000
+2.34500000000E+009, -1.82332376820E+001, +0.00000000000E+000
+2.35000000000E+009, -1.80023535087E+001, +0.00000000000E+000
+2.35500000000E+009, -1.78537016977E+001, +0.00000000000E+000
+2.36000000000E+009, -1.76822352977E+001, +0.00000000000E+000
+2.36500000000E+009, -1.75169077410E+001, +0.00000000000E+000
+2.37000000000E+009, -1.73894831200E+001, +0.00000000000E+000
+2.37500000000E+009, -1.72591884035E+001, +0.00000000000E+000
+2.38000000000E+009, -1.70773516070E+001, +0.00000000000E+000
+2.38500000000E+009, -1.69353082326E+001, +0.00000000000E+000
+2.39000000000E+009, -1.68389514326E+001, +0.00000000000E+000
+2.39500000000E+009, -1.67097292876E+001, +0.00000000000E+000
+2.40000000000E+009, -1.65572374205E+001, +0.00000000000E+000
+2.40500000000E+009, -1.64144204327E+001, +0.00000000000E+000
+2.41000000000E+009, -1.62961906131E+001, +0.00000000000E+000
+2.41500000000E+009, -1.61871008191E+001, +0.00000000000E+000
+2.42000000000E+009, -1.60941529138E+001, +0.00000000000E+000
+2.42500000000E+009, -1.59806935091E+001, +0.00000000000E+000
+2.43000000000E+009, -1.58479654956E+001, +0.00000000000E+000
+2.43500000000E+009, -1.57656444554E+001, +0.00000000000E+000
+2.44000000000E+009, -1.56589362924E+001, +0.00000000000E+000
+2.44500000000E+009, -1.55880635899E+001, +0.00000000000E+000
+2.45000000000E+009, -1.55094302380E+001, +0.00000000000E+000
+2.45500000000E+009, -1.53876751827E+001, +0.00000000000E+000
+2.46000000000E+009, -1.53594883359E+001, +0.00000000000E+000
+2.46500000000E+009, -1.52524119606E+001, +0.00000000000E+000
+2.47000000000E+009, -1.52143369272E+001, +0.00000000000E+000
+2.47500000000E+009, -1.51218618120E+001, +0.00000000000E+000
+2.48000000000E+009, -1.50201424305E+001, +0.00000000000E+000
+2.48500000000E+009, -1.50270703370E+001, +0.00000000000E+000
+2.49000000000E+009, -1.49408329832E+001, +0.00000000000E+000
+2.49500000000E+009, -1.48342010400E+001, +0.00000000000E+000
+2.50000000000E+009, -1.48252309758E+001, +0.00000000000E+000
+2.50500000000E+009, -1.47419480092E+001, +0.00000000000E+000
+2.51000000000E+009, -1.47011774021E+001, +0.00000000000E+000
+2.51500000000E+009, -1.46820069555E+001, +0.00000000000E+000
+2.52000000000E+009, -1.45806597778E+001, +0.00000000000E+000
+2.52500000000E+009, -1.45673584245E+001, +0.00000000000E+000
+2.53000000000E+009, -1.44522864593E+001, +0.00000000000E+000
+2.53500000000E+009, -1.44843610325E+001, +0.00000000000E+000
+2.54000000000E+009, -1.43969534121E+001, +0.00000000000E+000
+2.54500000000E+009, -1.43744193069E+001, +0.00000000000E+000
+2.55000000000E+009, -1.43318520119E+001, +0.00000000000E+000
+2.55500000000E+009, -1.43099567463E+001, +0.00000000000E+000
+2.56000000000E+009, -1.42588286944E+001, +0.00000000000E+000
+2.56500000000E+009, -1.42359629617E+001, +0.00000000000E+000
+2.57000000000E+009, -1.42144514698E+001, +0.00000000000E+000
+2.57500000000E+009, -1.41856566799E+001, +0.00000000000E+000
+2.58000000000E+009, -1.41753665697E+001, +0.00000000000E+000
+2.58500000000E+009, -1.41500964143E+001, +0.00000000000E+000
+2.59000000000E+009, -1.41083352031E+001, +0.00000000000E+000
+2.59500000000E+009, -1.41225266318E+001, +0.00000000000E+000
+2.60000000000E+009, -1.41531650216E+001, +0.00000000000E+000
+2.60500000000E+009, -1.41056733891E+001, +0.00000000000E+000
+2.61000000000E+009, -1.41356237287E+001, +0.00000000000E+000
+2.61500000000E+009, -1.41537714491E+001, +0.00000000000E+000
+2.62000000000E+009, -1.41469499074E+001, +0.00000000000E+000
+2.62500000000E+009, -1.41746726702E+001, +0.00000000000E+000
+2.63000000000E+009, -1.41417659418E+001, +0.00000000000E+000
+2.63500000000E+009, -1.41817512487E+001, +0.00000000000E+000
+2.64000000000E+009, -1.41948367891E+001, +0.00000000000E+000
+2.64500000000E+009, -1.42472165714E+001, +0.00000000000E+000
+2.65000000000E+009, -1.42446535731E+001, +0.00000000000E+000
+2.65500000000E+009, -1.42516857137E+001, +0.00000000000E+000
+2.66000000000E+009, -1.43156236724E+001, +0.00000000000E+000
+2.66500000000E+009, -1.43405213215E+001, +0.00000000000E+000
+2.67000000000E+009, -1.43967287009E+001, +0.00000000000E+000
+2.67500000000E+009, -1.43910298412E+001, +0.00000000000E+000
+2.68000000000E+009, -1.44756635791E+001, +0.00000000000E+000
+2.68500000000E+009, -1.45196255256E+001, +0.00000000000E+000
+2.69000000000E+009, -1.45787232858E+001, +0.00000000000E+000
+2.69500000000E+009, -1.45914237403E+001, +0.00000000000E+000
+2.70000000000E+009, -1.46511282676E+001, +0.00000000000E+000
+2.70500000000E+009, -1.46912167148E+001, +0.00000000000E+000
+2.71000000000E+009, -1.47431725756E+001, +0.00000000000E+000
+2.71500000000E+009, -1.47480825313E+001, +0.00000000000E+000
+2.72000000000E+009, -1.48353012049E+001, +0.00000000000E+000
+2.72500000000E+009, -1.48888934676E+001, +0.00000000000E+000
+2.73000000000E+009, -1.49457103756E+001, +0.00000000000E+000
+2.73500000000E+009, -1.49535519223E+001, +0.00000000000E+000
+2.74000000000E+009, -1.50160452300E+001, +0.00000000000E+000
+2.74500000000E+009, -1.50646921370E+001, +0.00000000000E+000
+2.75000000000E+009, -1.51071825806E+001, +0.00000000000E+000
+2.75500000000E+009, -1.51658583789E+001, +0.00000000000E+000
+2.76000000000E+009, -1.51978028736E+001, +0.00000000000E+000
+2.76500000000E+009, -1.52580046208E+001, +0.00000000000E+000
+2.77000000000E+009, -1.53264120100E+001, +0.00000000000E+000
+2.77500000000E+009, -1.53160937499E+001, +0.00000000000E+000
+2.78000000000E+009, -1.53614243256E+001, +0.00000000000E+000
+2.78500000000E+009, -1.53716626207E+001, +0.00000000000E+000
+2.79000000000E+009, -1.53875263305E+001, +0.00000000000E+000
+2.79500000000E+009, -1.53873372608E+001, +0.00000000000E+000
+2.80000000000E+009, -1.53694203079E+001, +0.00000000000E+000
+2.80500000000E+009, -1.53464517895E+001, +0.00000000000E+000
+2.81000000000E+009, -1.53678284571E+001, +0.00000000000E+000
+2.81500000000E+009, -1.52795972868E+001, +0.00000000000E+000
+2.82000000000E+009, -1.52503989709E+001, +0.00000000000E+000
+2.82500000000E+009, -1.51769844903E+001, +0.00000000000E+000
+2.83000000000E+009, -1.50866782572E+001, +0.00000000000E+000
+2.83500000000E+009, -1.49785349524E+001, +0.00000000000E+000
+2.84000000000E+009, -1.48490358831E+001, +0.00000000000E+000
+2.84500000000E+009, -1.47300041097E+001, +0.00000000000E+000
+2.85000000000E+009, -1.45415145380E+001, +0.00000000000E+000
+2.85500000000E+009, -1.43515213954E+001, +0.00000000000E+000
+2.86000000000E+009, -1.41485846246E+001, +0.00000000000E+000
+2.86500000000E+009, -1.38950639807E+001, +0.00000000000E+000
+2.87000000000E+009, -1.36491818339E+001, +0.00000000000E+000
+2.87500000000E+009, -1.33876814163E+001, +0.00000000000E+000
+2.88000000000E+009, -1.30636581106E+001, +0.00000000000E+000
+2.88500000000E+009, -1.27474782370E+001, +0.00000000000E+000
+2.89000000000E+009, -1.23978608272E+001, +0.00000000000E+000
+2.89500000000E+009, -1.20303498719E+001, +0.00000000000E+000
+2.90000000000E+009, -1.16616193328E+001, +0.00000000000E+000
+2.90500000000E+009, -1.12749382647E+001, +0.00000000000E+000
+2.91000000000E+009, -1.08445318796E+001, +0.00000000000E+000
+2.91500000000E+009, -1.04314950528E+001, +0.00000000000E+000
+2.92000000000E+009, -1.00168711329E+001, +0.00000000000E+000
+2.92500000000E+009, -9.57300225298E+000, +0.00000000000E+000
+2.93000000000E+009, -9.15281519222E+000, +0.00000000000E+000
+2.93500000000E+009, -8.73442700311E+000, +0.00000000000E+000
+2.94000000000E+009, -8.31646855641E+000, +0.00000000000E+000
+2.94500000000E+009, -7.90130462063E+000, +0.00000000000E+000
+2.95000000000E+009, -7.49700989793E+000, +0.00000000000E+000
+2.95500000000E+009, -7.11284628880E+000, +0.00000000000E+000
+2.96000000000E+009, -6.74268699502E+000, +0.00000000000E+000
+2.96500000000E+009, -6.39071906126E+000, +0.00000000000E+000
+2.97000000000E+009, -6.05675909024E+000, +0.00000000000E+000
+2.97500000000E+009, -5.73408111652E+000, +0.00000000000E+000
+2.98000000000E+009, -5.44386826131E+000, +0.00000000000E+000
+2.98500000000E+009, -5.16666274961E+000, +0.00000000000E+000
+2.99000000000E+009, -4.91280131663E+000, +0.00000000000E+000
+2.99500000000E+009, -4.67068928780E+000, +0.00000000000E+000
+3.00000000000E+009, -4.45649782109E+000, +0.00000000000E+000
+3.00500000000E+009, -4.25693684345E+000, +0.00000000000E+000
+3.01000000000E+009, -4.07445873022E+000, +0.00000000000E+000
+3.01500000000E+009, -3.91088773260E+000, +0.00000000000E+000
+3.02000000000E+009, -3.75540035254E+000, +0.00000000000E+000
+3.02500000000E+009, -3.61568079251E+000, +0.00000000000E+000
+3.03000000000E+009, -3.49244947095E+000, +0.00000000000E+000
+3.03500000000E+009, -3.37025312007E+000, +0.00000000000E+000
+3.04000000000E+009, -3.26807687720E+000, +0.00000000000E+000
+3.04500000000E+009, -3.17300297429E+000, +0.00000000000E+000
+3.05000000000E+009, -3.08905662236E+000, +0.00000000000E+000
+3.05500000000E+009, -3.00562024451E+000, +0.00000000000E+000
+3.06000000000E+009, -2.93141035941E+000, +0.00000000000E+000
+3.06500000000E+009, -2.86097016388E+000, +0.00000000000E+000
+3.07000000000E+009, -2.80418641302E+000, +0.00000000000E+000
+3.07500000000E+009, -2.74313600486E+000, +0.00000000000E+000
+3.08000000000E+009, -2.68567447624E+000, +0.00000000000E+000
+3.08500000000E+009, -2.64309030638E+000, +0.00000000000E+000
+3.09000000000E+009, -2.59336470278E+000, +0.00000000000E+000
+3.09500000000E+009, -2.55454963365E+000, +0.00000000000E+000
+3.10000000000E+009, -2.51189553700E+000, +0.00000000000E+000
+3.10500000000E+009, -2.47341399289E+000, +0.00000000000E+000
